# noise_analysis run from DCC-NOISE-001003 at Sun Apr  7 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
07/04/2013 05:50:00,   51.35,   56.35,   41.25,   51.99,   57.01,   43.94
07/04/2013 05:55:00,   50.57,   54.84,   42.34,   50.92,   54.96,   43.98
07/04/2013 06:00:00,   51.43,   56.59,   42.97,   51.47,   56.86,   43.78
07/04/2013 06:05:00,   54.15,   58.98,   45.93,   54.25,   58.73,   46.57
07/04/2013 06:10:00,   51.75,   57.36,   42.74,   51.66,   57.33,   44.57
07/04/2013 06:15:00,   52.12,   59.23,   42.92,   52.60,   59.39,   45.05
07/04/2013 06:20:00,   52.28,   58.21,   43.68,   53.32,   58.35,   45.69
07/04/2013 06:25:00,   51.37,   56.27,   41.93,   52.42,   57.26,   44.62
07/04/2013 06:30:00,   53.32,   57.82,   44.44,   54.15,   59.21,   46.10
07/04/2013 06:35:00,   52.06,   55.68,   45.15,   52.65,   56.19,   47.23
07/04/2013 06:40:00,   53.17,   59.52,   44.49,   53.40,   59.12,   46.23
07/04/2013 06:45:00,   49.51,   55.22,   42.61,   50.53,   56.91,   44.54
07/04/2013 06:50:00,   52.03,   57.70,   43.46,   54.37,   59.66,   46.17
07/04/2013 06:55:00,   51.32,   56.98,   42.90,   53.11,   58.71,   45.92
07/04/2013 07:00:00,   49.80,   55.85,   43.10,   52.10,   57.91,   45.60
07/04/2013 07:05:00,   50.04,   56.13,   42.79,   51.10,   57.18,   44.86
07/04/2013 07:10:00,   51.58,   58.57,   42.53,   52.34,   58.55,   45.08
07/04/2013 07:15:00,   50.27,   55.09,   42.87,   51.55,   55.99,   45.52
07/04/2013 07:20:00,   52.17,   58.58,   42.90,   52.84,   59.15,   45.32
07/04/2013 07:25:00,   51.02,   57.54,   43.43,   52.43,   58.49,   45.98
07/04/2013 07:30:00,   53.16,   59.05,   43.11,   54.30,   60.30,   44.79
07/04/2013 07:35:00,   54.00,   59.21,   45.76,   56.27,   61.92,   48.54
07/04/2013 07:40:00,   52.84,   60.10,   43.46,   55.04,   60.53,   46.70
07/04/2013 07:45:00,   53.72,   59.41,   44.63,   55.18,   60.26,   47.86
07/04/2013 07:50:00,   52.96,   57.42,   45.30,   54.75,   59.30,   47.83
07/04/2013 07:55:00,   54.68,   59.36,   46.07,   56.19,   60.77,   48.67
07/04/2013 08:00:00,   51.82,   57.04,   44.53,   53.17,   58.46,   46.98
07/04/2013 08:05:00,   50.87,   55.70,   43.13,   52.39,   58.08,   45.88
07/04/2013 08:10:00,   53.52,   60.01,   44.71,   55.70,   61.49,   47.47
07/04/2013 08:15:00,   52.02,   58.38,   42.40,   53.29,   59.06,   45.38
07/04/2013 08:20:00,   52.15,   58.60,   44.01,   54.84,   60.31,   46.82
07/04/2013 08:25:00,   51.33,   56.95,   44.06,   52.86,   58.54,   46.97
07/04/2013 08:30:00,   50.47,   56.10,   42.65,   52.57,   58.66,   45.09
07/04/2013 08:35:00,   52.85,   58.42,   44.77,   55.10,   59.76,   46.93
07/04/2013 08:40:00,   52.26,   59.15,   42.86,   55.53,   61.51,   46.57
07/04/2013 08:45:00,   49.32,   55.14,   41.99,   51.46,   56.59,   45.56
07/04/2013 08:50:00,   53.59,   59.77,   44.70,   56.48,   61.34,   48.51
07/04/2013 08:55:00,   56.47,   61.26,   48.28,   59.73,   63.79,   50.96
07/04/2013 09:00:00,   54.14,   59.52,   43.81,   58.52,   62.61,   48.30
07/04/2013 09:05:00,   59.66,   67.95,   47.83,   62.89,   69.61,   53.04
07/04/2013 09:10:00,   64.70,   67.84,   54.33,   66.63,   70.41,   56.95
07/04/2013 09:15:00,   66.97,   70.18,   61.59,   68.00,   70.71,   62.84
07/04/2013 09:20:00,   70.88,   73.26,   66.13,   71.39,   73.32,   67.80
07/04/2013 09:25:00,   69.36,   72.79,   63.95,   70.28,   73.67,   65.03
07/04/2013 09:30:00,   64.51,   70.12,   52.97,   65.58,   70.39,   57.23
07/04/2013 09:35:00,   71.25,   77.97,   56.12,   71.57,   77.55,   60.67
07/04/2013 09:40:00,   73.61,   78.41,   57.67,   73.64,   78.00,   62.34
07/04/2013 09:45:00,   67.13,   77.44,   48.89,   67.75,   77.01,   52.56
07/04/2013 09:50:00,   54.06,   58.39,   47.01,   56.74,   60.68,   51.06
07/04/2013 09:55:00,   54.38,   57.10,   48.59,   57.18,   60.11,   51.72
07/04/2013 10:00:00,   55.92,   59.84,   49.08,   59.04,   62.15,   51.64
07/04/2013 10:05:00,   55.68,   59.66,   49.48,   59.29,   63.38,   52.93
07/04/2013 10:10:00,   59.61,   64.21,   52.28,   62.45,   66.42,   56.35
07/04/2013 10:15:00,   57.63,   60.63,   52.18,   61.04,   63.55,   56.59
07/04/2013 10:20:00,   57.31,   61.17,   51.74,   60.96,   63.58,   57.35
07/04/2013 10:25:00,   55.64,   58.96,   48.76,   59.22,   62.26,   52.93
07/04/2013 10:30:00,   57.50,   61.11,   50.13,   59.94,   63.33,   53.25
07/04/2013 10:35:00,   62.10,   64.81,   58.32,   71.83,   75.21,   63.15
07/04/2013 10:40:00,   63.54,   70.11,   55.89,   69.63,   76.51,   62.38
07/04/2013 10:45:00,   57.61,   60.19,   54.35,   63.18,   64.42,   61.63
07/04/2013 10:50:00,   61.75,   64.28,   57.45,   71.88,   75.26,   63.41
07/04/2013 10:55:00,   63.24,   67.44,   57.27,   71.92,   74.94,   66.60
07/04/2013 11:00:00,   61.80,   64.74,   57.50,   70.97,   74.10,   66.35
07/04/2013 11:05:00,   59.82,   62.75,   54.88,   67.60,   73.49,   59.19
07/04/2013 11:10:00,   57.67,   60.57,   49.31,   62.02,   64.67,   54.96
07/04/2013 11:15:00,   56.35,   59.74,   51.13,   60.26,   62.64,   55.94
07/04/2013 11:20:00,   57.91,   61.44,   50.25,   64.33,   68.74,   55.72
07/04/2013 11:25:00,   57.74,   60.89,   50.23,   62.71,   68.21,   53.94
07/04/2013 11:30:00,   57.26,   61.34,   49.75,   59.84,   64.41,   52.58
07/04/2013 11:35:00,   57.27,   61.05,   49.58,   59.79,   63.39,   54.28
07/04/2013 11:40:00,   57.01,   60.79,   49.81,   60.00,   65.79,   51.97
07/04/2013 11:45:00,   57.55,   60.72,   52.11,   60.82,   64.03,   55.18
07/04/2013 11:50:00,   57.82,   60.50,   52.91,   61.37,   63.88,   56.57
07/04/2013 11:55:00,   55.98,   59.31,   49.71,   60.52,   63.78,   54.40
07/04/2013 12:00:00,   57.95,   61.02,   52.04,   61.91,   64.85,   56.48
07/04/2013 12:05:00,   58.13,   61.50,   51.51,   62.57,   66.35,   56.26
07/04/2013 12:10:00,   57.29,   60.20,   52.20,   60.77,   63.73,   55.41
07/04/2013 12:15:00,   57.91,   60.51,   52.59,   61.99,   65.27,   56.53
07/04/2013 12:20:00,   56.25,   60.27,   51.02,   60.47,   64.39,   55.55
07/04/2013 12:25:00,   56.86,   59.54,   52.10,   61.84,   64.58,   56.60
07/04/2013 12:30:00,   60.88,   64.28,   54.84,   63.78,   68.57,   57.08
07/04/2013 12:35:00,   63.72,   66.60,   59.44,   64.38,   66.67,   60.73
07/04/2013 12:40:00,   65.36,   69.33,   57.56,   66.30,   71.04,   59.51
07/04/2013 12:45:00,   64.88,   67.71,   57.46,   64.55,   67.11,   60.67
07/04/2013 12:50:00,   61.27,   63.73,   57.23,   62.59,   64.81,   58.93
07/04/2013 12:55:00,   61.03,   63.52,   56.84,   63.03,   65.53,   59.01
07/04/2013 13:00:00,   60.44,   64.69,   53.93,   62.58,   65.84,   57.15
07/04/2013 13:05:00,   59.05,   62.04,   53.41,   63.11,   66.61,   57.19
07/04/2013 13:10:00,   58.84,   61.58,   53.23,   62.86,   65.56,   58.15
07/04/2013 13:15:00,   58.84,   62.11,   53.66,   61.82,   65.82,   55.89
07/04/2013 13:20:00,   59.30,   62.69,   52.84,   62.32,   65.05,   57.36
07/04/2013 13:25:00,   63.19,   66.87,   57.87,   63.65,   66.89,   58.71
07/04/2013 13:30:00,   59.76,   62.57,   54.38,   64.15,   67.38,   58.25
07/04/2013 13:35:00,   60.40,   64.13,   54.31,   63.17,   66.13,   57.22
07/04/2013 13:40:00,   60.34,   62.93,   55.99,   64.67,   69.26,   58.23
07/04/2013 13:45:00,   62.58,   66.54,   55.56,   63.13,   66.08,   57.56
07/04/2013 13:50:00,   60.82,   63.35,   55.79,   62.41,   64.58,   59.35
07/04/2013 13:55:00,   59.74,   62.69,   53.27,   63.35,   66.84,   57.60
07/04/2013 14:00:00,   59.24,   61.93,   53.93,   63.14,   66.36,   57.61
07/04/2013 14:05:00,   56.58,   59.76,   50.20,   60.89,   63.75,   56.41
07/04/2013 14:10:00,   57.14,   59.98,   50.82,   61.78,   65.22,   55.96
07/04/2013 14:15:00,   57.10,   60.55,   51.73,   60.60,   63.66,   55.65
07/04/2013 14:20:00,   56.95,   60.09,   52.64,   60.28,   63.09,   55.44
07/04/2013 14:25:00,   57.63,   60.71,   52.17,   60.91,   63.62,   55.81
07/04/2013 14:30:00,   55.56,   59.36,   50.14,   59.27,   62.02,   54.61
07/04/2013 14:35:00,   57.57,   60.09,   51.72,   61.63,   65.01,   56.07
07/04/2013 14:40:00,   57.78,   59.88,   52.88,   61.58,   63.95,   57.03
07/04/2013 14:45:00,   57.45,   60.35,   52.52,   61.54,   64.54,   56.15
07/04/2013 14:50:00,   58.54,   61.21,   54.24,   60.95,   63.78,   55.96
07/04/2013 14:55:00,   57.02,   59.96,   51.23,   62.08,   65.53,   56.08
07/04/2013 15:00:00,   57.33,   60.47,   51.56,   62.22,   65.59,   56.61
07/04/2013 15:05:00,   57.76,   60.39,   53.79,   62.13,   64.66,   57.59
07/04/2013 15:10:00,   58.68,   61.18,   53.77,   61.64,   64.01,   57.22
07/04/2013 15:15:00,   57.29,   60.81,   50.71,   59.24,   62.15,   53.49
07/04/2013 15:20:00,   58.45,   61.52,   52.70,   61.17,   64.08,   56.59
07/04/2013 15:25:00,   58.52,   61.74,   51.47,   62.06,   65.64,   53.93
07/04/2013 15:30:00,   57.62,   61.00,   50.74,   62.41,   67.34,   55.77
07/04/2013 15:35:00,   57.05,   60.49,   50.15,   61.31,   65.05,   54.38
07/04/2013 15:40:00,   58.84,   61.89,   50.76,   61.78,   64.30,   55.33
07/04/2013 15:45:00,   57.79,   61.59,   50.82,   60.29,   63.22,   54.50
07/04/2013 15:50:00,   57.32,   60.35,   49.47,   60.06,   62.72,   54.04
07/04/2013 15:55:00,   56.83,   60.80,   49.65,   60.22,   63.66,   53.88
07/04/2013 16:00:00,   57.63,   60.68,   51.72,   60.00,   62.57,   55.16
07/04/2013 16:05:00,   57.75,   60.99,   51.55,   61.26,   64.49,   55.43
07/04/2013 16:10:00,   58.16,   61.61,   52.87,   60.74,   63.60,   56.11
07/04/2013 16:15:00,   58.99,   61.28,   53.92,   61.07,   63.04,   56.46
07/04/2013 16:20:00,   57.27,   60.62,   50.84,   60.58,   63.51,   54.26
07/04/2013 16:25:00,   58.19,   61.16,   51.37,   62.12,   63.77,   54.14
07/04/2013 16:30:00,   56.65,   60.42,   49.07,   59.82,   63.82,   53.72
07/04/2013 16:35:00,   57.31,   60.32,   52.33,   61.00,   63.55,   55.97
