# noise_analysis run from DCC-NOISE-001003 at Sun Apr 21 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
21/04/2013 05:50:00,   51.70,   57.78,   44.09,   54.58,   60.16,   47.52
21/04/2013 05:55:00,   52.44,   58.19,   45.19,   56.23,   60.82,   48.41
21/04/2013 06:00:00,   52.93,   58.40,   45.43,   56.33,   61.38,   48.88
21/04/2013 06:05:00,   51.77,   57.95,   44.46,   54.64,   60.51,   47.76
21/04/2013 06:10:00,   52.14,   56.51,   45.32,   54.90,   58.87,   49.15
21/04/2013 06:15:00,   51.95,   56.45,   46.41,   56.99,   62.46,   49.61
21/04/2013 06:20:00,   52.50,   57.39,   46.63,   56.75,   60.61,   50.55
21/04/2013 06:25:00,   52.84,   57.46,   45.16,   56.15,   61.22,   48.76
21/04/2013 06:30:00,   54.71,   59.49,   46.76,   59.65,   66.32,   50.08
21/04/2013 06:35:00,   53.14,   58.19,   46.85,   56.76,   61.50,   50.57
21/04/2013 06:40:00,   53.37,   59.16,   46.15,   57.81,   62.42,   50.38
21/04/2013 06:45:00,   57.73,   62.53,   48.10,   63.30,   68.82,   52.57
21/04/2013 06:50:00,   56.67,   62.78,   48.68,   61.71,   67.97,   52.36
21/04/2013 06:55:00,   55.30,   60.03,   48.36,   57.94,   62.60,   51.48
21/04/2013 07:00:00,   55.86,   61.01,   48.23,   60.59,   65.54,   51.83
21/04/2013 07:05:00,   56.86,   62.92,   47.51,   60.97,   68.05,   50.63
21/04/2013 07:10:00,   53.99,   58.19,   46.26,   57.09,   60.96,   49.63
21/04/2013 07:15:00,   59.47,   62.24,   54.03,   61.93,   64.94,   56.03
21/04/2013 07:20:00,   55.38,   60.42,   48.29,   62.38,   68.48,   51.72
21/04/2013 07:25:00,   54.05,   58.83,   47.59,   57.14,   61.57,   50.87
21/04/2013 07:30:00,   57.29,   63.32,   49.21,   58.20,   62.55,   52.21
21/04/2013 07:35:00,   55.14,   60.09,   49.56,   57.39,   61.94,   51.89
21/04/2013 07:40:00,   57.04,   61.64,   50.02,   59.57,   64.40,   52.90
21/04/2013 07:45:00,   56.41,   61.73,   48.96,   59.91,   66.34,   51.54
21/04/2013 07:50:00,   54.07,   59.45,   47.63,   55.25,   59.61,   50.20
21/04/2013 07:55:00,   56.99,   61.89,   49.52,   60.67,   65.75,   52.46
21/04/2013 08:00:00,   56.19,   61.28,   49.97,   58.83,   63.57,   52.10
21/04/2013 08:05:00,   56.28,   61.83,   47.66,   57.78,   63.25,   50.19
21/04/2013 08:10:00,   55.83,   60.60,   48.63,   56.95,   60.97,   50.75
21/04/2013 08:15:00,   54.85,   61.01,   47.59,   56.02,   61.34,   50.22
21/04/2013 08:20:00,   57.32,   62.49,   48.87,   60.65,   66.68,   51.24
21/04/2013 08:25:00,   55.19,   60.38,   47.97,   56.81,   61.48,   50.51
21/04/2013 08:30:00,   55.15,   59.64,   47.75,   57.76,   62.21,   50.50
21/04/2013 08:35:00,   57.85,   62.49,   48.98,   58.91,   63.63,   51.04
21/04/2013 08:40:00,   56.88,   61.24,   50.32,   58.21,   62.23,   52.55
21/04/2013 08:45:00,   53.66,   57.96,   47.23,   55.03,   58.49,   50.42
21/04/2013 08:50:00,   55.40,   59.28,   48.38,   57.44,   60.88,   51.23
21/04/2013 08:55:00,   54.68,   58.84,   47.47,   56.31,   59.90,   49.81
21/04/2013 09:00:00,   55.27,   60.53,   47.30,   56.75,   61.74,   49.90
21/04/2013 09:05:00,   56.64,   61.71,   48.36,   59.38,   64.15,   52.21
21/04/2013 09:10:00,   54.39,   58.45,   48.46,   56.79,   60.35,   51.33
